code,name,industry,market,ticker
9076,セイノーホールディングス,陸運業,プライム,9076.T
9081,神奈川中央交通,陸運業,プライム,9081.T
9082,大和自動車交通,陸運業,スタンダード,9082.T
9083,神姫バス,陸運業,スタンダード,9083.T
9087,タカセ,陸運業,スタンダード,9087.T
9090,ＡＺ－ＣＯＭ丸和ホールディングス,陸運業,プライム,9090.T
9101,日本郵船,海運業,プライム,9101.T
9104,商船三井,海運業,プライム,9104.T
9107,川崎汽船,海運業,プライム,9107.T
9110,ＮＳユナイテッド海運,海運業,プライム,9110.T
9115,明海グループ,海運業,スタンダード,9115.T
9119,飯野海運,海運業,プライム,9119.T
9127,玉井商船,海運業,スタンダード,9127.T
9130,共栄タンカー,海運業,スタンダード,9130.T
9142,九州旅客鉄道,陸運業,プライム,9142.T
9143,ＳＧホールディングス,陸運業,プライム,9143.T
9145,ビーイングホールディングス,陸運業,スタンダード,9145.T
9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,陸運業,プライム,9147.T
9158,シーユーシー,サービス業,グロース,9158.T
9159,Ｗ　ＴＯＫＹＯ,サービス業,グロース,9159.T
9160,オンザページ,サービス業,スタンダード,9160.T
9162,ブリーチ,サービス業,グロース,9162.T
9163,ナレルグループ,サービス業,グロース,9163.T
9165,クオルテック,サービス業,グロース,9165.T
9166,ＧＥＮＤＡ,サービス業,グロース,9166.T
9168,ライズ・コンサルティング・グループ,サービス業,グロース,9168.T
9171,栗林商船,海運業,スタンダード,9171.T
9173,東海汽船,海運業,スタンダード,9173.T
9193,東京汽船,倉庫・運輸関連業,スタンダード,9193.T
9201,日本航空,空運業,プライム,9201.T
9202,ＡＮＡホールディングス,空運業,プライム,9202.T
92025,ＡＮＡホールディングス第１回社債型種類株式,空運業,プライム,92025.T
9204,スカイマーク,空運業,グロース,9204.T
9206,スターフライヤー,空運業,スタンダード,9206.T
9211,エフ・コード,サービス業,グロース,9211.T
9212,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ,サービス業,グロース,9212.T
9213,セイファート,サービス業,スタンダード,9213.T
9214,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,サービス業,グロース,9214.T
9215,ＣａＳｙ,サービス業,グロース,9215.T
9216,ビーウィズ,サービス業,プライム,9216.T
9218,メンタルヘルステクノロジーズ,サービス業,グロース,9218.T
9219,ギックス,サービス業,グロース,9219.T
9220,エフビー介護サービス,サービス業,スタンダード,9220.T
9221,フルハシＥＰＯ,サービス業,スタンダード,9221.T
9223,ＡＳＮＯＶＡ,サービス業,グロース,9223.T
9225,ブリッジコンサルティンググループ,サービス業,グロース,9225.T
9227,マイクロ波化学,サービス業,グロース,9227.T
9229,サンウェルズ,サービス業,プライム,9229.T
9233,アジア航測,空運業,スタンダード,9233.T
9235,売れるネット広告社グループ,サービス業,グロース,9235.T
9236,ジャパンＭ＆Ａソリューション,サービス業,グロース,9236.T
9237,笑美面,サービス業,グロース,9237.T
9238,バリュークリエーション,サービス業,グロース,9238.T
9240,デリバリーコンサルティング,サービス業,グロース,9240.T
9241,フューチャーリンクネットワーク,サービス業,グロース,9241.T
9242,メディア総研,サービス業,グロース,9242.T
9244,デジタリフト,サービス業,グロース,9244.T
9245,リベロ,サービス業,グロース,9245.T
9246,プロジェクトホールディングス,サービス業,グロース,9246.T
9247,ＴＲＥホールディングス,サービス業,プライム,9247.T
9248,人・夢・技術グループ,サービス業,スタンダード,9248.T
9249,日本エコシステム,サービス業,スタンダード,9249.T
9250,ＧＲＣＳ,サービス業,グロース,9250.T
9251,ＡＢ＆Ｃｏｍｐａｎｙ,サービス業,グロース,9251.T
9252,ラストワンマイル,サービス業,グロース,9252.T
9253,スローガン,サービス業,グロース,9253.T
9254,ラバブルマーケティンググループ,サービス業,グロース,9254.T
9256,サクシード,サービス業,グロース,9256.T
9257,ＹＣＰホールディングス（グローバル）リミテッド　ＪＤＲ,サービス業,グロース,9257.T
9258,ＣＳ－Ｃ,サービス業,グロース,9258.T
9259,タカヨシホールディングス,サービス業,グロース,9259.T
9262,シルバーライフ,小売業,スタンダード,9262.T
9264,ポエック,卸売業,スタンダード,9264.T
9265,ヤマシタヘルスケアホールディングス,卸売業,スタンダード,9265.T
9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,小売業,プライム,9267.T
9268,オプティマスグループ,卸売業,スタンダード,9268.T
9270,バリュエンスホールディングス,卸売業,グロース,9270.T
9271,和心,小売業,グロース,9271.T
9272,ブティックス,サービス業,グロース,9272.T
9273,コーア商事ホールディングス,卸売業,プライム,9273.T
9274,ＫＰＰグループホールディングス,卸売業,プライム,9274.T
9278,ブックオフグループホールディングス,小売業,プライム,9278.T
9279,ギフトホールディングス,小売業,プライム,9279.T
9301,三菱倉庫,倉庫・運輸関連業,プライム,9301.T
9302,三井倉庫ホールディングス,倉庫・運輸関連業,プライム,9302.T
9303,住友倉庫,倉庫・運輸関連業,プライム,9303.T
9304,澁澤倉庫,倉庫・運輸関連業,プライム,9304.T
9305,ヤマタネ,卸売業,プライム,9305.T
9306,東陽倉庫,倉庫・運輸関連業,スタンダード,9306.T
9307,杉村倉庫,倉庫・運輸関連業,スタンダード,9307.T
9308,乾汽船,海運業,スタンダード,9308.T
9310,日本トランスシティ,倉庫・運輸関連業,プライム,9310.T
9311,アサガミ,倉庫・運輸関連業,スタンダード,9311.T
9312,ケイヒン,倉庫・運輸関連業,スタンダード,9312.T
9313,丸八倉庫,倉庫・運輸関連業,スタンダード,9313.T
9319,中央倉庫,倉庫・運輸関連業,プライム,9319.T
9322,川西倉庫,倉庫・運輸関連業,スタンダード,9322.T
9324,安田倉庫,倉庫・運輸関連業,プライム,9324.T
9325,ファイズホールディングス,倉庫・運輸関連業,スタンダード,9325.T
9326,関通ホールディングス,倉庫・運輸関連業,グロース,9326.T
9327,イー・ロジット,倉庫・運輸関連業,スタンダード,9327.T
9330,揚羽,サービス業,グロース,9330.T
9331,キャスター,サービス業,グロース,9331.T
9332,ＮＩＳＳＯホールディングス,サービス業,プライム,9332.T
9336,大栄環境,サービス業,プライム,9336.T
9337,トリドリ,サービス業,グロース,9337.T
9338,ＩＮＦＯＲＩＣＨ,サービス業,グロース,9338.T
9339,コーチ・エィ,サービス業,スタンダード,9339.T
9340,アソインターナショナル,サービス業,スタンダード,9340.T
9341,ＧＥＮＯＶＡ,サービス業,プライム,9341.T
9342,スマサポ,サービス業,グロース,9342.T
9343,アイビス,サービス業,グロース,9343.T
9344,アクシスコンサルティング,サービス業,グロース,9344.T
9345,ビズメイツ,サービス業,グロース,9345.T
9346,ココルポート,サービス業,グロース,9346.T
9347,日本管財ホールディングス,サービス業,プライム,9347.T
9348,ｉｓｐａｃｅ,サービス業,グロース,9348.T
9351,東洋埠頭,倉庫・運輸関連業,スタンダード,9351.T
9353,櫻島埠頭,倉庫・運輸関連業,スタンダード,9353.T
9355,リンコーコーポレーション,倉庫・運輸関連業,スタンダード,9355.T
9360,鈴与シンワート,情報・通信業,スタンダード,9360.T
9361,伏木海陸運送,倉庫・運輸関連業,スタンダード,9361.T
9362,兵機海運,倉庫・運輸関連業,スタンダード,9362.T
9363,大運,倉庫・運輸関連業,スタンダード,9363.T
9364,上組,倉庫・運輸関連業,プライム,9364.T
9365,トレーディア,倉庫・運輸関連業,スタンダード,9365.T
9366,サンリツ,倉庫・運輸関連業,スタンダード,9366.T
9367,大東港運,倉庫・運輸関連業,スタンダード,9367.T
9368,キムラユニティー,倉庫・運輸関連業,スタンダード,9368.T
9369,キユーソー流通システム,倉庫・運輸関連業,スタンダード,9369.T
9376,ユーラシア旅行社,サービス業,スタンダード,9376.T
9380,東海運,倉庫・運輸関連業,スタンダード,9380.T
9381,エーアイテイー,倉庫・運輸関連業,プライム,9381.T
9385,ショーエイコーポレーション,化学,スタンダード,9385.T
9399,ビート・ホールディングス・リミテッド,情報・通信業,スタンダード,9399.T
9401,ＴＢＳホールディングス,情報・通信業,プライム,9401.T
9404,日本テレビホールディングス,情報・通信業,プライム,9404.T
9405,朝日放送グループホールディングス,情報・通信業,プライム,9405.T
9408,ＢＳＮメディアホールディングス,情報・通信業,スタンダード,9408.T
9409,テレビ朝日ホールディングス,情報・通信業,プライム,9409.T
9412,スカパーＪＳＡＴ,情報・通信業,プライム,9412.T
9413,テレビ東京ホールディングス,情報・通信業,プライム,9413.T
9414,日本ＢＳ放送,情報・通信業,スタンダード,9414.T
9416,ビジョン,情報・通信業,プライム,9416.T
9417,スマートバリュー,情報・通信業,スタンダード,9417.T
9418,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,情報・通信業,プライム,9418.T
9419,ワイヤレスゲート,情報・通信業,スタンダード,9419.T
9421,エヌジェイホールディングス,情報・通信業,スタンダード,9421.T
9423,フォーバル・リアルストレート,情報・通信業,スタンダード,9423.T
9424,日本通信,情報・通信業,プライム,9424.T
9425,ＲｅＹｕｕ　Ｊａｐａｎ,情報・通信業,スタンダード,9425.T
9428,クロップス,情報・通信業,スタンダード,9428.T
9432,ＮＴＴ,情報・通信業,プライム,9432.T
9433,ＫＤＤＩ,情報・通信業,プライム,9433.T
9434,ソフトバンク,情報・通信業,プライム,9434.T
94345,ソフトバンク第１回社債型種類株式,情報・通信業,プライム,94345.T
94346,ソフトバンク第２回社債型種類株式,情報・通信業,プライム,94346.T
9435,光通信,情報・通信業,プライム,9435.T
9436,沖縄セルラー電話,情報・通信業,スタンダード,9436.T
9438,エムティーアイ,情報・通信業,プライム,9438.T
9439,エム・エイチ・グループ,サービス業,スタンダード,9439.T
9441,ベルパーク,情報・通信業,スタンダード,9441.T
9444,トーシンホールディングス,情報・通信業,スタンダード,9444.T
9445,フォーバルテレコム,情報・通信業,スタンダード,9445.T
9446,サカイホールディングス,情報・通信業,スタンダード,9446.T
9449,ＧＭＯインターネットグループ,情報・通信業,プライム,9449.T
9450,ファイバーゲート,情報・通信業,スタンダード,9450.T
9466,アイドママーケティングコミュニケーション,情報・通信業,スタンダード,9466.T
9467,アルファポリス,情報・通信業,グロース,9467.T
9468,ＫＡＤＯＫＡＷＡ,情報・通信業,プライム,9468.T
9470,学研ホールディングス,情報・通信業,プライム,9470.T
9474,ゼンリン,情報・通信業,プライム,9474.T
9475,昭文社ホールディングス,情報・通信業,スタンダード,9475.T
9476,中央経済社ホールディングス,情報・通信業,スタンダード,9476.T
9478,ＳＥホールディングス・アンド・インキュベーションズ,情報・通信業,スタンダード,9478.T
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T
9502,中部電力,電気・ガス業,プライム,9502.T
9503,関西電力,電気・ガス業,プライム,9503.T
9504,中国電力,電気・ガス業,プライム,9504.T
